Fam PID1 PID2 TheoKinship
CO15 23 4 0.125
CO15 10 4 0.25
CO15 9 4 0.25
CO15 12 4 0.25
CO15 22 4 0.125
CO15 15 4 0.25
CO15 17 4 0.25
CO15 7 5 0.25
CO15 25 5 0.15625
CO15 15 5 0.125
CO15 11 5 0.25
CO15 8 5 0.25
CO15 6 5 0.25
CO15 24 5 0.0625
CO15 13 5 0.25
CO15 23 5 0.125
CO15 10 5 0.25
CO15 9 5 0.25
CO15 22 5 0.125
CO15 17 5 0.125
CO15 12 5 0.25
CO15 23 6 0.125
CO15 8 6 0.25
CO15 7 6 0.25
CO15 22 6 0.125
CO15 13 6 0.25
CO15 11 6 0.25
CO15 25 6 0.28125
CO15 24 6 0.0625
CO15 15 6 0.125
CO15 10 6 0.25
CO15 12 6 0.25
CO15 17 6 0.125
CO15 9 6 0.25
CO15 24 7 0.0625
CO15 8 7 0.25
CO15 9 7 0.25
CO15 13 7 0.25
CO15 23 7 0.125
CO15 11 7 0.25
CO15 10 7 0.25
CO15 25 7 0.15625
CO15 22 7 0.125
CO15 12 7 0.25
CO15 15 7 0.125
CO15 17 7 0.125
CO15 25 8 0.15625
CO15 13 8 0.25
CO15 9 8 0.25
CO15 10 8 0.25
CO15 15 8 0.125
CO15 24 8 0.0625
CO15 11 8 0.25
CO15 12 8 0.25
CO15 23 8 0.25
CO15 22 8 0.25
CO15 17 8 0.125
CO15 22 9 0.125
CO15 11 9 0.25
CO15 12 9 0.25
CO15 15 9 0.125
CO15 23 9 0.125
CO15 13 9 0.25
CO15 25 9 0.15625
CO15 24 9 0.0625
CO15 17 9 0.125
CO15 10 9 0.25
CO15 12 10 0.25
CO15 17 10 0.125
CO15 23 10 0.125
CO15 25 10 0.15625
CO15 22 10 0.125
CO15 11 10 0.25
CO15 24 10 0.0625
CO15 13 10 0.25
CO15 15 10 0.125
CO15 23 11 0.125
CO15 25 11 0.15625
CO15 17 11 0.125
CO15 12 11 0.25
CO15 24 11 0.0625
CO15 15 11 0.125
CO15 22 11 0.125
CO15 13 11 0.25
CO15 24 12 0.0625
CO15 15 12 0.125
CO15 13 12 0.25
CO15 17 12 0.125
CO15 22 12 0.125
CO15 23 12 0.125
CO15 25 12 0.15625
CO15 22 13 0.125
CO15 15 13 0.125
CO15 17 13 0.125
CO15 23 13 0.125
CO15 24 13 0.0625
CO15 25 13 0.15625
CO15 17 24 0.03125
CO15 25 24 0.28125
CO15 23 24 0.03125
CO15 22 24 0.03125
CO15 15 24 0.03125
CO15 17 15 0.25
CO15 25 15 0.078125
CO15 23 15 0.0625
CO15 22 15 0.0625
CO15 22 17 0.0625
CO15 23 17 0.0625
CO15 25 17 0.078125
CO15 23 22 0.25
CO15 25 22 0.078125
CO15 25 23 0.078125
CO18 1 3 0.25
CO18 5 3 0.25
CO18 4 3 0.25
CO18 14 7 0.25
CO18 35 7 0.125
CO18 2 7 0.25
CO18 5 7 0.125
CO18 4 7 0.125
CO18 12 7 0.125
CO18 1 7 0.125
CO18 8 7 0.25
CO18 13 7 0.125
CO18 10 7 0.25
CO18 9 7 0.25
CO18 34 7 0.125
CO18 13 11 0.25
CO18 12 11 0.25
CO18 6 15 0.25
CO18 25 15 0.25
CO18 17 15 0.25
CO18 4 15 0.0625
CO18 32 15 0.0625
CO18 20 15 0.125
CO18 28 15 0.125
CO18 22 15 0.125
CO18 1 15 0.0625
CO18 5 15 0.0625
CO18 24 15 0.125
CO18 30 15 0.125
CO18 2 15 0.125
CO18 23 15 0.125
CO18 8 15 0.125
CO18 27 15 0.125
CO18 14 15 0.125
CO18 9 15 0.125
CO18 21 15 0.125
CO18 35 15 0.0625
CO18 10 15 0.125
CO18 12 15 0.0625
CO18 29 15 0.125
CO18 13 15 0.0625
CO18 34 15 0.0625
CO18 19 15 0.125
CO18 24 16 0.125
CO18 6 16 0.25
CO18 20 16 0.125
CO18 12 16 0.0625
CO18 4 16 0.0625
CO18 30 16 0.125
CO18 29 16 0.125
CO18 17 16 0.25
CO18 5 16 0.0625
CO18 1 16 0.0625
CO18 34 16 0.0625
CO18 10 16 0.125
CO18 14 16 0.125
CO18 2 16 0.125
CO18 9 16 0.125
CO18 23 16 0.125
CO18 35 16 0.0625
CO18 27 16 0.125
CO18 28 16 0.125
CO18 19 16 0.125
CO18 21 16 0.125
CO18 8 16 0.125
CO18 22 16 0.125
CO18 25 16 0.25
CO18 13 16 0.0625
CO18 32 16 0.0625
CO18 23 18 0.25
CO18 19 18 0.25
CO18 22 18 0.25
CO18 30 18 0.25
CO18 20 18 0.25
CO18 24 18 0.25
CO18 21 18 0.25
CO18 27 26 0.25
CO18 32 26 0.125
CO18 29 26 0.25
CO18 28 26 0.25
CO18 36 31 0.25
CO18 32 31 0.25
CO18 34 33 0.25
CO18 35 33 0.25
CO18 36 37 0.25
CO18 30 6 0.125
CO18 4 6 0.125
CO18 29 6 0.125
CO18 27 6 0.125
CO18 14 6 0.25
CO18 2 6 0.25
CO18 23 6 0.125
CO18 34 6 0.125
CO18 17 6 0.25
CO18 24 6 0.125
CO18 20 6 0.125
CO18 19 6 0.125
CO18 1 6 0.125
CO18 5 6 0.125
CO18 9 6 0.25
CO18 12 6 0.125
CO18 35 6 0.125
CO18 13 6 0.125
CO18 32 6 0.0625
CO18 25 6 0.25
CO18 22 6 0.125
CO18 10 6 0.25
CO18 21 6 0.125
CO18 8 6 0.25
CO18 28 6 0.125
CO18 20 17 0.25
CO18 27 17 0.125
CO18 9 17 0.125
CO18 30 17 0.25
CO18 29 17 0.125
CO18 14 17 0.125
CO18 24 17 0.25
CO18 4 17 0.0625
CO18 2 17 0.125
CO18 5 17 0.0625
CO18 21 17 0.25
CO18 23 17 0.25
CO18 25 17 0.25
CO18 34 17 0.0625
CO18 19 17 0.25
CO18 22 17 0.25
CO18 1 17 0.0625
CO18 13 17 0.0625
CO18 35 17 0.0625
CO18 28 17 0.125
CO18 12 17 0.0625
CO18 10 17 0.125
CO18 32 17 0.0625
CO18 8 17 0.125
CO18 30 25 0.125
CO18 12 25 0.0625
CO18 24 25 0.125
CO18 29 25 0.25
CO18 2 25 0.125
CO18 1 25 0.0625
CO18 5 25 0.0625
CO18 20 25 0.125
CO18 23 25 0.125
CO18 28 25 0.25
CO18 8 25 0.125
CO18 21 25 0.125
CO18 22 25 0.125
CO18 14 25 0.125
CO18 35 25 0.0625
CO18 9 25 0.125
CO18 19 25 0.125
CO18 13 25 0.0625
CO18 34 25 0.0625
CO18 10 25 0.125
CO18 32 25 0.125
CO18 27 25 0.25
CO18 4 25 0.0625
CO18 32 36 0.125
CO18 29 2 0.0625
CO18 19 2 0.0625
CO18 32 2 0.03125
CO18 1 2 0.25
CO18 24 2 0.0625
CO18 23 2 0.0625
CO18 30 2 0.0625
CO18 21 2 0.0625
CO18 22 2 0.0625
CO18 9 2 0.25
CO18 5 2 0.25
CO18 14 2 0.25
CO18 34 2 0.125
CO18 28 2 0.0625
CO18 20 2 0.0625
CO18 12 2 0.125
CO18 4 2 0.25
CO18 10 2 0.25
CO18 35 2 0.125
CO18 27 2 0.0625
CO18 8 2 0.25
CO18 13 2 0.125
CO18 30 8 0.0625
CO18 19 8 0.0625
CO18 29 8 0.0625
CO18 5 8 0.125
CO18 9 8 0.25
CO18 20 8 0.0625
CO18 23 8 0.0625
CO18 24 8 0.0625
CO18 34 8 0.25
CO18 12 8 0.125
CO18 28 8 0.0625
CO18 1 8 0.125
CO18 21 8 0.0625
CO18 32 8 0.03125
CO18 35 8 0.25
CO18 4 8 0.125
CO18 14 8 0.25
CO18 10 8 0.25
CO18 22 8 0.0625
CO18 13 8 0.125
CO18 27 8 0.0625
CO18 30 9 0.0625
CO18 5 9 0.125
CO18 23 9 0.0625
CO18 12 9 0.125
CO18 27 9 0.0625
CO18 29 9 0.0625
CO18 20 9 0.0625
CO18 1 9 0.125
CO18 35 9 0.125
CO18 4 9 0.125
CO18 24 9 0.0625
CO18 34 9 0.125
CO18 14 9 0.25
CO18 28 9 0.0625
CO18 19 9 0.0625
CO18 22 9 0.0625
CO18 21 9 0.0625
CO18 32 9 0.03125
CO18 10 9 0.25
CO18 13 9 0.125
CO18 5 10 0.125
CO18 23 10 0.0625
CO18 28 10 0.0625
CO18 20 10 0.0625
CO18 1 10 0.125
CO18 14 10 0.25
CO18 19 10 0.0625
CO18 32 10 0.03125
CO18 34 10 0.125
CO18 24 10 0.0625
CO18 27 10 0.0625
CO18 22 10 0.0625
CO18 30 10 0.0625
CO18 29 10 0.0625
CO18 21 10 0.0625
CO18 35 10 0.125
CO18 4 10 0.125
CO18 12 10 0.25
CO18 13 10 0.25
CO18 23 14 0.0625
CO18 21 14 0.0625
CO18 5 14 0.125
CO18 20 14 0.0625
CO18 24 14 0.0625
CO18 34 14 0.125
CO18 28 14 0.0625
CO18 1 14 0.125
CO18 35 14 0.125
CO18 29 14 0.0625
CO18 22 14 0.0625
CO18 19 14 0.0625
CO18 32 14 0.03125
CO18 12 14 0.125
CO18 27 14 0.0625
CO18 13 14 0.125
CO18 30 14 0.0625
CO18 4 14 0.125
CO18 34 19 0.03125
CO18 23 19 0.25
CO18 32 19 0.03125
CO18 20 19 0.25
CO18 5 19 0.03125
CO18 22 19 0.25
CO18 13 19 0.03125
CO18 24 19 0.25
CO18 35 19 0.03125
CO18 29 19 0.0625
CO18 4 19 0.03125
CO18 21 19 0.25
CO18 30 19 0.25
CO18 12 19 0.03125
CO18 27 19 0.0625
CO18 1 19 0.03125
CO18 28 19 0.0625
CO18 34 20 0.03125
CO18 24 20 0.25
CO18 5 20 0.03125
CO18 29 20 0.0625
CO18 23 20 0.25
CO18 12 20 0.03125
CO18 4 20 0.03125
CO18 21 20 0.25
CO18 22 20 0.25
CO18 30 20 0.25
CO18 27 20 0.0625
CO18 32 20 0.03125
CO18 35 20 0.03125
CO18 28 20 0.0625
CO18 1 20 0.03125
CO18 13 20 0.03125
CO18 5 21 0.03125
CO18 4 21 0.03125
CO18 22 21 0.25
CO18 27 21 0.0625
CO18 24 21 0.25
CO18 34 21 0.03125
CO18 30 21 0.25
CO18 23 21 0.25
CO18 32 21 0.03125
CO18 1 21 0.03125
CO18 29 21 0.0625
CO18 35 21 0.03125
CO18 12 21 0.03125
CO18 13 21 0.03125
CO18 28 21 0.0625
CO18 24 22 0.25
CO18 13 22 0.03125
CO18 30 22 0.25
CO18 32 22 0.03125
CO18 29 22 0.0625
CO18 35 22 0.03125
CO18 27 22 0.0625
CO18 34 22 0.03125
CO18 1 22 0.03125
CO18 23 22 0.25
CO18 5 22 0.03125
CO18 12 22 0.03125
CO18 4 22 0.03125
CO18 28 22 0.0625
CO18 29 23 0.0625
CO18 24 23 0.25
CO18 4 23 0.03125
CO18 34 23 0.03125
CO18 30 23 0.25
CO18 1 23 0.03125
CO18 27 23 0.0625
CO18 28 23 0.0625
CO18 5 23 0.03125
CO18 32 23 0.03125
CO18 35 23 0.03125
CO18 13 23 0.03125
CO18 12 23 0.03125
CO18 5 24 0.03125
CO18 1 24 0.03125
CO18 27 24 0.0625
CO18 30 24 0.25
CO18 35 24 0.03125
CO18 29 24 0.0625
CO18 34 24 0.03125
CO18 4 24 0.03125
CO18 12 24 0.03125
CO18 28 24 0.0625
CO18 32 24 0.03125
CO18 13 24 0.03125
CO18 27 30 0.0625
CO18 35 30 0.03125
CO18 32 30 0.03125
CO18 12 30 0.03125
CO18 34 30 0.03125
CO18 5 30 0.03125
CO18 4 30 0.03125
CO18 29 30 0.0625
CO18 1 30 0.03125
CO18 28 30 0.0625
CO18 13 30 0.03125
CO18 34 27 0.03125
CO18 32 27 0.25
CO18 5 27 0.03125
CO18 35 27 0.03125
CO18 13 27 0.03125
CO18 28 27 0.25
CO18 12 27 0.03125
CO18 29 27 0.25
CO18 1 27 0.03125
CO18 4 27 0.03125
CO18 29 28 0.25
CO18 5 28 0.03125
CO18 4 28 0.03125
CO18 13 28 0.03125
CO18 34 28 0.03125
CO18 32 28 0.125
CO18 12 28 0.03125
CO18 35 28 0.03125
CO18 1 28 0.03125
CO18 35 29 0.03125
CO18 4 29 0.03125
CO18 32 29 0.125
CO18 12 29 0.03125
CO18 5 29 0.03125
CO18 34 29 0.03125
CO18 13 29 0.03125
CO18 1 29 0.03125
CO18 35 1 0.0625
CO18 32 1 0.015625
CO18 13 1 0.0625
CO18 34 1 0.0625
CO18 12 1 0.0625
CO18 4 1 0.25
CO18 5 1 0.25
CO18 32 4 0.015625
CO18 35 4 0.0625
CO18 5 4 0.25
CO18 34 4 0.0625
CO18 13 4 0.0625
CO18 12 4 0.0625
CO18 34 5 0.0625
CO18 35 5 0.0625
CO18 12 5 0.0625
CO18 32 5 0.015625
CO18 13 5 0.0625
CO18 32 34 0.015625
CO18 35 34 0.25
CO18 12 34 0.0625
CO18 13 34 0.0625
CO18 12 35 0.0625
CO18 13 35 0.0625
CO18 32 35 0.015625
CO18 32 12 0.015625
CO18 13 12 0.25
CO18 32 13 0.015625
CO23 5 2 0.25
CO23 1 2 0.25
CO23 6 2 0.25
CO23 4 2 0.25
CO23 46 2 0.125
CO23 8 11 0.25
CO23 4 11 0.0625
CO23 13 11 0.25
CO23 30 11 0.0625
CO23 23 11 0.0625
CO23 18 11 0.125
CO23 10 11 0.125
CO23 26 11 0.0625
CO23 19 11 0.125
CO23 27 11 0.0625
CO23 46 11 0.03125
CO23 16 11 0.125
CO23 3 11 0.125
CO23 1 11 0.0625
CO23 25 11 0.0625
CO23 15 11 0.125
CO23 22 11 0.0625
CO23 47 11 0.0625
CO23 31 11 0.0625
CO23 5 11 0.0625
CO23 9 11 0.125
CO23 17 11 0.125
CO23 28 11 0.0625
CO23 6 11 0.0625
CO23 10 12 0.125
CO23 18 12 0.125
CO23 23 12 0.0625
CO23 46 12 0.03125
CO23 4 12 0.0625
CO23 15 12 0.125
CO23 30 12 0.0625
CO23 31 12 0.0625
CO23 25 12 0.0625
CO23 19 12 0.125
CO23 47 12 0.0625
CO23 1 12 0.0625
CO23 28 12 0.0625
CO23 5 12 0.0625
CO23 22 12 0.0625
CO23 17 12 0.125
CO23 8 12 0.25
CO23 3 12 0.125
CO23 27 12 0.0625
CO23 9 12 0.125
CO23 6 12 0.0625
CO23 16 12 0.125
CO23 26 12 0.0625
CO23 13 12 0.25
CO23 25 20 0.25
CO23 26 20 0.25
CO23 27 20 0.25
CO23 23 21 0.25
CO23 22 21 0.25
CO23 28 21 0.25
CO23 47 24 0.25
CO23 30 29 0.25
CO23 31 29 0.25
CO23 47 32 0.0625
CO23 16 32 0.125
CO23 34 32 0.25
CO23 19 32 0.125
CO23 33 32 0.25
CO23 31 32 0.0625
CO23 14 32 0.25
CO23 15 32 0.125
CO23 17 32 0.125
CO23 18 32 0.125
CO23 30 32 0.0625
CO23 3 36 0.125
CO23 23 36 0.0625
CO23 39 36 0.125
CO23 28 36 0.0625
CO23 5 36 0.0625
CO23 40 36 0.125
CO23 9 36 0.125
CO23 22 36 0.0625
CO23 46 36 0.03125
CO23 37 36 0.25
CO23 10 36 0.125
CO23 1 36 0.0625
CO23 27 36 0.0625
CO23 7 36 0.25
CO23 6 36 0.0625
CO23 26 36 0.0625
CO23 25 36 0.0625
CO23 4 36 0.0625
CO23 39 42 0.125
CO23 38 42 0.25
CO23 40 42 0.125
CO23 23 43 0.03125
CO23 26 43 0.03125
CO23 10 43 0.0625
CO23 9 43 0.0625
CO23 6 43 0.03125
CO23 25 43 0.03125
CO23 22 43 0.03125
CO23 37 43 0.125
CO23 5 43 0.03125
CO23 40 43 0.125
CO23 39 43 0.125
CO23 4 43 0.03125
CO23 41 43 0.25
CO23 38 43 0.125
CO23 27 43 0.03125
CO23 28 43 0.03125
CO23 7 43 0.125
CO23 46 43 0.015625
CO23 35 43 0.25
CO23 3 43 0.0625
CO23 1 43 0.03125
CO23 22 44 0.03125
CO23 26 44 0.03125
CO23 4 44 0.03125
CO23 7 44 0.125
CO23 46 44 0.015625
CO23 5 44 0.03125
CO23 37 44 0.125
CO23 1 44 0.03125
CO23 6 44 0.03125
CO23 35 44 0.25
CO23 39 44 0.125
CO23 9 44 0.0625
CO23 28 44 0.03125
CO23 38 44 0.125
CO23 27 44 0.03125
CO23 10 44 0.0625
CO23 40 44 0.125
CO23 25 44 0.03125
CO23 23 44 0.03125
CO23 3 44 0.0625
CO23 41 44 0.25
CO23 46 45 0.25
CO23 15 48 0.125
CO23 47 48 0.0625
CO23 33 48 0.25
CO23 14 48 0.25
CO23 16 48 0.125
CO23 18 48 0.125
CO23 17 48 0.125
CO23 19 48 0.125
CO23 31 48 0.0625
CO23 30 48 0.0625
CO23 34 48 0.25
CO23 30 8 0.0625
CO23 9 8 0.25
CO23 25 8 0.125
CO23 13 8 0.25
CO23 10 8 0.25
CO23 16 8 0.125
CO23 5 8 0.125
CO23 17 8 0.125
CO23 19 8 0.125
CO23 22 8 0.125
CO23 26 8 0.125
CO23 18 8 0.125
CO23 1 8 0.125
CO23 4 8 0.125
CO23 31 8 0.0625
CO23 3 8 0.25
CO23 23 8 0.125
CO23 6 8 0.125
CO23 27 8 0.125
CO23 46 8 0.0625
CO23 15 8 0.125
CO23 28 8 0.125
CO23 47 8 0.0625
CO23 15 13 0.25
CO23 26 13 0.0625
CO23 22 13 0.0625
CO23 23 13 0.0625
CO23 18 13 0.25
CO23 1 13 0.0625
CO23 9 13 0.125
CO23 6 13 0.0625
CO23 19 13 0.25
CO23 30 13 0.125
CO23 27 13 0.0625
CO23 3 13 0.125
CO23 25 13 0.0625
CO23 4 13 0.0625
CO23 10 13 0.125
CO23 47 13 0.125
CO23 31 13 0.125
CO23 5 13 0.0625
CO23 16 13 0.25
CO23 17 13 0.25
CO23 46 13 0.03125
CO23 28 13 0.0625
CO23 17 14 0.25
CO23 34 14 0.25
CO23 18 14 0.25
CO23 33 14 0.25
CO23 16 14 0.25
CO23 19 14 0.25
CO23 31 14 0.125
CO23 15 14 0.25
CO23 47 14 0.125
CO23 30 14 0.125
CO23 19 33 0.125
CO23 31 33 0.0625
CO23 16 33 0.125
CO23 15 33 0.125
CO23 17 33 0.125
CO23 18 33 0.125
CO23 47 33 0.0625
CO23 34 33 0.25
CO23 30 33 0.0625
CO23 47 34 0.0625
CO23 16 34 0.125
CO23 19 34 0.125
CO23 17 34 0.125
CO23 15 34 0.125
CO23 30 34 0.0625
CO23 31 34 0.0625
CO23 18 34 0.125
CO23 27 35 0.0625
CO23 25 35 0.0625
CO23 6 35 0.0625
CO23 38 35 0.125
CO23 7 35 0.25
CO23 9 35 0.125
CO23 1 35 0.0625
CO23 22 35 0.0625
CO23 23 35 0.0625
CO23 37 35 0.25
CO23 5 35 0.0625
CO23 46 35 0.03125
CO23 41 35 0.25
CO23 4 35 0.0625
CO23 10 35 0.125
CO23 28 35 0.0625
CO23 39 35 0.1875
CO23 26 35 0.0625
CO23 3 35 0.125
CO23 40 35 0.1875
CO23 37 41 0.125
CO23 27 41 0.03125
CO23 38 41 0.25
CO23 22 41 0.03125
CO23 5 41 0.03125
CO23 9 41 0.0625
CO23 7 41 0.125
CO23 25 41 0.03125
CO23 4 41 0.03125
CO23 1 41 0.03125
CO23 39 41 0.1875
CO23 46 41 0.015625
CO23 6 41 0.03125
CO23 3 41 0.0625
CO23 40 41 0.1875
CO23 28 41 0.03125
CO23 23 41 0.03125
CO23 10 41 0.0625
CO23 26 41 0.03125
CO23 6 15 0.03125
CO23 3 15 0.0625
CO23 16 15 0.25
CO23 27 15 0.03125
CO23 5 15 0.03125
CO23 22 15 0.03125
CO23 47 15 0.25
CO23 17 15 0.25
CO23 1 15 0.03125
CO23 4 15 0.03125
CO23 31 15 0.125
CO23 25 15 0.03125
CO23 9 15 0.0625
CO23 28 15 0.03125
CO23 10 15 0.0625
CO23 26 15 0.03125
CO23 30 15 0.125
CO23 19 15 0.25
CO23 46 15 0.015625
CO23 18 15 0.25
CO23 23 15 0.03125
CO23 4 16 0.03125
CO23 6 16 0.03125
CO23 27 16 0.03125
CO23 47 16 0.125
CO23 19 16 0.25
CO23 1 16 0.03125
CO23 25 16 0.03125
CO23 3 16 0.0625
CO23 30 16 0.25
CO23 5 16 0.03125
CO23 9 16 0.0625
CO23 31 16 0.25
CO23 26 16 0.03125
CO23 22 16 0.03125
CO23 46 16 0.015625
CO23 28 16 0.03125
CO23 23 16 0.03125
CO23 17 16 0.25
CO23 10 16 0.0625
CO23 18 16 0.25
CO23 4 17 0.03125
CO23 27 17 0.03125
CO23 25 17 0.03125
CO23 5 17 0.03125
CO23 6 17 0.03125
CO23 31 17 0.125
CO23 47 17 0.125
CO23 1 17 0.03125
CO23 9 17 0.0625
CO23 46 17 0.015625
CO23 3 17 0.0625
CO23 19 17 0.25
CO23 28 17 0.03125
CO23 18 17 0.25
CO23 10 17 0.0625
CO23 22 17 0.03125
CO23 26 17 0.03125
CO23 23 17 0.03125
CO23 30 17 0.125
CO23 25 18 0.03125
CO23 27 18 0.03125
CO23 5 18 0.03125
CO23 31 18 0.125
CO23 9 18 0.0625
CO23 1 18 0.03125
CO23 3 18 0.0625
CO23 4 18 0.03125
CO23 10 18 0.0625
CO23 6 18 0.03125
CO23 26 18 0.03125
CO23 47 18 0.125
CO23 28 18 0.03125
CO23 46 18 0.015625
CO23 19 18 0.25
CO23 30 18 0.125
CO23 22 18 0.03125
CO23 23 18 0.03125
CO23 1 19 0.03125
CO23 26 19 0.03125
CO23 47 19 0.125
CO23 31 19 0.125
CO23 3 19 0.0625
CO23 6 19 0.03125
CO23 46 19 0.015625
CO23 27 19 0.03125
CO23 23 19 0.03125
CO23 9 19 0.0625
CO23 25 19 0.03125
CO23 10 19 0.0625
CO23 5 19 0.03125
CO23 28 19 0.03125
CO23 30 19 0.125
CO23 22 19 0.03125
CO23 4 19 0.03125
CO23 4 7 0.125
CO23 37 7 0.25
CO23 9 7 0.25
CO23 46 7 0.0625
CO23 1 7 0.125
CO23 25 7 0.125
CO23 28 7 0.125
CO23 23 7 0.125
CO23 5 7 0.125
CO23 6 7 0.125
CO23 3 7 0.25
CO23 39 7 0.15625
CO23 10 7 0.25
CO23 26 7 0.125
CO23 27 7 0.125
CO23 40 7 0.15625
CO23 22 7 0.125
CO23 38 7 0.0625
CO23 26 37 0.0625
CO23 46 37 0.03125
CO23 4 37 0.0625
CO23 23 37 0.0625
CO23 1 37 0.0625
CO23 10 37 0.125
CO23 28 37 0.0625
CO23 5 37 0.0625
CO23 9 37 0.125
CO23 6 37 0.0625
CO23 40 37 0.28125
CO23 3 37 0.125
CO23 38 37 0.0625
CO23 39 37 0.28125
CO23 27 37 0.0625
CO23 25 37 0.0625
CO23 22 37 0.0625
CO23 6 38 0.015625
CO23 22 38 0.015625
CO23 10 38 0.03125
CO23 23 38 0.015625
CO23 39 38 0.28125
CO23 1 38 0.015625
CO23 46 38 0.0078125
CO23 40 38 0.28125
CO23 9 38 0.03125
CO23 27 38 0.015625
CO23 5 38 0.015625
CO23 3 38 0.03125
CO23 28 38 0.015625
CO23 26 38 0.015625
CO23 25 38 0.015625
CO23 4 38 0.015625
CO23 39 3 0.078125
CO23 23 3 0.125
CO23 30 3 0.03125
CO23 22 3 0.125
CO23 26 3 0.125
CO23 31 3 0.03125
CO23 40 3 0.078125
CO23 47 3 0.03125
CO23 10 3 0.25
CO23 6 3 0.25
CO23 27 3 0.125
CO23 46 3 0.125
CO23 25 3 0.125
CO23 5 3 0.25
CO23 9 3 0.25
CO23 4 3 0.25
CO23 1 3 0.25
CO23 28 3 0.125
CO23 39 9 0.078125
CO23 26 9 0.125
CO23 23 9 0.25
CO23 47 9 0.03125
CO23 10 9 0.25
CO23 31 9 0.03125
CO23 40 9 0.078125
CO23 4 9 0.125
CO23 30 9 0.03125
CO23 27 9 0.125
CO23 5 9 0.125
CO23 1 9 0.125
CO23 22 9 0.25
CO23 6 9 0.125
CO23 28 9 0.25
CO23 46 9 0.0625
CO23 25 9 0.125
CO23 6 10 0.125
CO23 39 10 0.078125
CO23 31 10 0.03125
CO23 26 10 0.25
CO23 23 10 0.125
CO23 27 10 0.25
CO23 5 10 0.125
CO23 4 10 0.125
CO23 30 10 0.03125
CO23 47 10 0.03125
CO23 25 10 0.25
CO23 1 10 0.125
CO23 22 10 0.125
CO23 28 10 0.125
CO23 40 10 0.078125
CO23 46 10 0.0625
CO23 26 47 0.015625
CO23 6 47 0.015625
CO23 30 47 0.0625
CO23 22 47 0.015625
CO23 27 47 0.015625
CO23 5 47 0.015625
CO23 23 47 0.015625
CO23 31 47 0.0625
CO23 28 47 0.015625
CO23 4 47 0.015625
CO23 46 47 0.0078125
CO23 25 47 0.015625
CO23 1 47 0.015625
CO23 22 30 0.015625
CO23 31 30 0.25
CO23 46 30 0.0078125
CO23 5 30 0.015625
CO23 23 30 0.015625
CO23 6 30 0.015625
CO23 27 30 0.015625
CO23 4 30 0.015625
CO23 28 30 0.015625
CO23 1 30 0.015625
CO23 25 30 0.015625
CO23 26 30 0.015625
CO23 26 31 0.015625
CO23 1 31 0.015625
CO23 27 31 0.015625
CO23 22 31 0.015625
CO23 4 31 0.015625
CO23 28 31 0.015625
CO23 25 31 0.015625
CO23 6 31 0.015625
CO23 23 31 0.015625
CO23 5 31 0.015625
CO23 46 31 0.0078125
CO23 4 39 0.0390625
CO23 27 39 0.0390625
CO23 5 39 0.0390625
CO23 25 39 0.0390625
CO23 22 39 0.0390625
CO23 46 39 0.01953125
CO23 28 39 0.0390625
CO23 40 39 0.28125
CO23 1 39 0.0390625
CO23 6 39 0.0390625
CO23 26 39 0.0390625
CO23 23 39 0.0390625
CO23 6 40 0.0390625
CO23 1 40 0.0390625
CO23 4 40 0.0390625
CO23 28 40 0.0390625
CO23 25 40 0.0390625
CO23 26 40 0.0390625
CO23 5 40 0.0390625
CO23 22 40 0.0390625
CO23 46 40 0.01953125
CO23 27 40 0.0390625
CO23 23 40 0.0390625
CO23 6 1 0.25
CO23 25 1 0.0625
CO23 5 1 0.25
CO23 4 1 0.25
CO23 22 1 0.0625
CO23 23 1 0.0625
CO23 26 1 0.0625
CO23 27 1 0.0625
CO23 46 1 0.25
CO23 28 1 0.0625
CO23 5 4 0.25
CO23 23 4 0.0625
CO23 27 4 0.0625
CO23 26 4 0.0625
CO23 22 4 0.0625
CO23 6 4 0.25
CO23 25 4 0.0625
CO23 46 4 0.125
CO23 28 4 0.0625
CO23 22 5 0.0625
CO23 25 5 0.0625
CO23 6 5 0.25
CO23 27 5 0.0625
CO23 26 5 0.0625
CO23 23 5 0.0625
CO23 46 5 0.125
CO23 28 5 0.0625
CO23 26 6 0.0625
CO23 46 6 0.125
CO23 22 6 0.0625
CO23 23 6 0.0625
CO23 25 6 0.0625
CO23 27 6 0.0625
CO23 28 6 0.0625
CO23 23 22 0.25
CO23 28 22 0.25
CO23 46 22 0.03125
CO23 27 22 0.0625
CO23 25 22 0.0625
CO23 26 22 0.0625
CO23 27 23 0.0625
CO23 25 23 0.0625
CO23 26 23 0.0625
CO23 46 23 0.03125
CO23 28 23 0.25
CO23 26 28 0.0625
CO23 27 28 0.0625
CO23 46 28 0.03125
CO23 25 28 0.0625
CO23 27 25 0.25
CO23 26 25 0.25
CO23 46 25 0.03125
CO23 27 26 0.25
CO23 46 26 0.03125
CO23 46 27 0.03125
CO25 4 3 0.25
CO25 11 3 0.25
CO25 9 3 0.25
CO25 7 3 0.25
CO25 1 3 0.25
CO25 5 3 0.25
CO25 6 3 0.25
CO25 10 3 0.25
CO25 8 3 0.25
CO25 2 12 0.25
CO25 7 12 0.125
CO25 14 12 0.25
CO25 4 12 0.125
CO25 9 12 0.125
CO25 15 12 0.25
CO25 11 12 0.125
CO25 10 12 0.125
CO25 1 12 0.125
CO25 8 12 0.125
CO25 6 12 0.125
CO25 5 12 0.125
